system:index,month,name,water,year,.geo
3_4_00000000000000000011,5.0,Al-Shirqat,18770.101960784337,2016.0,
3_4_0000000000000000001b,5.0,Balad,844098.2156862733,2016.0,
3_4_0000000000000000001e,5.0,Beygee,31852.117647058836,2016.0,
3_4_00000000000000000029,5.0,Al-Daur,4625.203921568626,2016.0,
3_4_00000000000000000059,5.0,Samarra,734118.5372549014,2016.0,
3_4_00000000000000000061,5.0,Tikrit,16185.188235294121,2016.0,
3_4_00000000000000000063,5.0,Tooz Khurmato,81707.90196078425,2016.0,
3_4_00000000000000000005,5.0,Al-Nasiriya,140224.91372549016,2016.0,
3_4_00000000000000000008,5.0,Al-Rifai,27085.925490196096,2016.0,
3_4_0000000000000000000f,5.0,Al-Shatra,47540.95294117647,2016.0,
3_4_00000000000000000028,5.0,Al-Chibayish,483814.3215686275,2016.0,
3_4_0000000000000000005f,5.0,Suq Al-Shoyokh,227545.4117647058,2016.0,
3_4_00000000000000000004,5.0,Al-Namaniya,185718.9176470588,2016.0,
3_4_00000000000000000013,5.0,Al-Suwaira,74486.1450980392,2016.0,
3_4_0000000000000000001a,5.0,Badra,46571.08235294128,2016.0,
3_4_0000000000000000002d,5.0,Al-Hai,26456.901960784315,2016.0,
3_4_0000000000000000003c,5.0,Al-Kut,316468.8274509804,2016.0,
3_5_00000000000000000007,6.0,Al-Ramadi,656092.2549019605,2016.0,
3_5_0000000000000000000b,6.0,Al-Rutba,8559.0,2016.0,
3_5_00000000000000000018,6.0,Ana,170190.69803921547,2016.0,
3_5_0000000000000000002b,6.0,Al-Falluja,173353.6039215686,2016.0,
3_5_00000000000000000037,6.0,Al-Kaim,17451.717647058824,2016.0,
3_5_0000000000000000004a,6.0,Haditha,323470.28627450974,2016.0,
3_5_0000000000000000004c,6.0,Heet,491815.38823529385,2016.0,
3_5_00000000000000000006,6.0,Al-Qurna,126793.62352941166,2016.0,
3_5_00000000000000000016,6.0,Al-Zubair,14178.066666666682,2016.0,
3_5_00000000000000000020,6.0,Abu Al-Khaseeb,74217.36862745107,2016.0,
3_5_00000000000000000027,6.0,Al-Basrah,130455.74509803917,2016.0,
3_5_0000000000000000002c,6.0,Al-Faw,413645.4784313716,2016.0,
3_5_00000000000000000043,6.0,Al-Midaina,100150.82745098046,2016.0,
3_5_0000000000000000005c,6.0,Shat Al-Arab,49989.7215686276,2016.0,
3_5_0000000000000000000a,6.0,Al-Rumaitha,6184.356862745099,2016.0,
3_5_0000000000000000000c,6.0,Al-Salman,3358.521568627451,2016.0,
3_5_0000000000000000000d,6.0,Al-Samawa,4979.266666666666,2016.0,
3_5_0000000000000000003a,6.0,Al-Khidhir,6541.988235294118,2016.0,
3_5_00000000000000000003,6.0,Al-Najaf,109881.30588235294,2016.0,
3_5_0000000000000000003b,6.0,Al-Kufa,4532.850980392157,2016.0,
3_5_00000000000000000041,6.0,Al-Manathera,14475.329411764706,2016.0,
3_5_0000000000000000000e,6.0,Al-Shamiya,2872.1176470588234,2016.0,
3_5_00000000000000000021,6.0,Afaq,63335.47843137255,2016.0,
3_5_0000000000000000002a,6.0,Al-Diwaniya,565.0,2016.0,
3_5_0000000000000000002f,6.0,Al-Hamza,9104.643137254901,2016.0,
3_5_00000000000000000012,6.0,Al-Sulaymaniyah,602.0,2016.0,
3_5_0000000000000000001f,6.0,Chamchamal,1620.2392156862745,2016.0,
3_5_00000000000000000045,6.0,Derbendikhan,80993.5098039216,2016.0,
3_5_00000000000000000047,6.0,Dokan,119836.2901960785,2016.0,
3_5_0000000000000000004b,6.0,Halabcha,53199.4352941176,2016.0,
3_5_0000000000000000004d,6.0,Kalar,13020.835294117647,2016.0,
3_5_00000000000000000054,6.0,Panjwin,21.0,2016.0,
3_5_00000000000000000055,6.0,Pshdar,18157.4705882353,2016.0,
3_5_00000000000000000057,6.0,Rania,197835.76470588215,2016.0,
3_5_0000000000000000005b,6.0,Sharbazher,1053.4666666666667,2016.0,
3_5_00000000000000000002,6.0,Al-Mussyab,48183.29019607844,2016.0,
3_5_00000000000000000030,6.0,Al-Hashimiya,463.0,2016.0,
3_5_00000000000000000033,6.0,Al-Hilla,7199.121568627451,2016.0,
3_5_0000000000000000003e,6.0,Al-Mahaweel,18667.105882352946,2016.0,
3_5_00000000000000000009,6.0,Al-Risafa,6054.137254901962,2016.0,
3_5_00000000000000000014,6.0,Al-Thawra,656.5450980392156,2016.0,
3_5_00000000000000000023,6.0,Al-Adhamiya,3569.145098039216,2016.0,
3_5_00000000000000000035,6.0,Al-Kadhmiyah,47775.0588235294,2016.0,
3_5_00000000000000000038,6.0,Al-Karkh,7050.431372549016,2016.0,
3_5_0000000000000000003d,6.0,Al-Mada'in,16353.482352941166,2016.0,
3_5_0000000000000000003f,6.0,Al-Mahmoudiya,10622.996078431373,2016.0,
3_5_00000000000000000024,6.0,Al-Amadiya,3449.6627450980386,2016.0,
3_5_00000000000000000048,6.0,Duhok,3282.5686274509803,2016.0,
3_5_0000000000000000005e,6.0,Sumail,22366.105882353004,2016.0,
3_5_00000000000000000064,6.0,Zakho,3268.282352941176,2016.0,
3_5_00000000000000000001,6.0,Al-Muqdadiya,1084.8823529411766,2016.0,
3_5_0000000000000000001c,6.0,Baladruz,1715.0,2016.0,
3_5_0000000000000000001d,6.0,Baquba,2422.21568627451,2016.0,
3_5_00000000000000000039,6.0,Al-Khalis,17863.91764705882,2016.0,
3_5_0000000000000000004f,6.0,Khanaqin,371537.65882352914,2016.0,
3_5_00000000000000000050,6.0,Kifri,57012.88235294104,2016.0,
3_5_00000000000000000015,6.0,Al-Zibar,2236.227450980392,2016.0,
3_5_00000000000000000049,6.0,Erbil,1777.5725490196075,2016.0,
3_5_00000000000000000052,6.0,Koysinjaq,10341.517647058825,2016.0,
3_5_00000000000000000053,6.0,Makhmour,1279.9450980392157,2016.0,
3_5_00000000000000000058,6.0,Rawanduz,3836.6078431372557,2016.0,
3_5_0000000000000000005a,6.0,Shaqlawa,50.345098039215685,2016.0,
3_5_00000000000000000022,6.0,Ain Al-Tamur,274116.33333333343,2016.0,
3_5_00000000000000000034,6.0,Al-Hindiya,4262.756862745098,2016.0,
3_5_0000000000000000004e,6.0,Kerbela,78085.02352941177,2016.0,
3_5_00000000000000000032,6.0,Al-Hawiga,9067.807843137254,2016.0,
3_5_00000000000000000044,6.0,Daquq,24721.14509803922,2016.0,
3_5_00000000000000000046,6.0,Dibis,8872.537254901961,2016.0,
3_5_00000000000000000051,6.0,Kirkuk,7071.149019607843,2016.0,
3_5_00000000000000000017,6.0,Ali Al-Gharbi,98355.55294117647,2016.0,
3_5_00000000000000000025,6.0,Al-Amara,8475.35294117647,2016.0,
3_5_00000000000000000036,6.0,Al-Kahla,360835.1960784313,2016.0,
3_5_00000000000000000040,6.0,Al-Maimouna,198503.88235294117,2016.0,
3_5_00000000000000000042,6.0,Al-Mejar Al-Kabir,286669.47843137267,2016.0,
3_5_00000000000000000056,6.0,Qalat Saleh,4192.815686274509,2016.0,
3_5_00000000000000000000,6.0,Al-Mosul,23609.97647058824,2016.0,
3_5_00000000000000000010,6.0,Al-Shikhan,827.313725490196,2016.0,
3_5_00000000000000000019,6.0,Aqra,25994.439215686274,2016.0,
3_5_00000000000000000026,6.0,Al-Baaj,0.0,2016.0,
3_5_0000000000000000002e,6.0,Al-Hamdaniya,26772.490196078437,2016.0,
3_5_00000000000000000031,6.0,Al-Hatra,5.0,2016.0,
3_5_0000000000000000005d,6.0,Sinjar,4.0,2016.0,
3_5_00000000000000000060,6.0,Telafar,233329.19999999978,2016.0,
3_5_00000000000000000062,6.0,Tilkaef,127704.67843137242,2016.0,
3_5_00000000000000000011,6.0,Al-Shirqat,15233.20392156865,2016.0,
3_5_0000000000000000001b,6.0,Balad,824314.7764705871,2016.0,
3_5_0000000000000000001e,6.0,Beygee,27730.423529411768,2016.0,
3_5_00000000000000000029,6.0,Al-Daur,4603.596078431371,2016.0,
3_5_00000000000000000059,6.0,Samarra,721362.1058823523,2016.0,
3_5_00000000000000000061,6.0,Tikrit,14697.874509803925,2016.0,
3_5_00000000000000000063,6.0,Tooz Khurmato,79157.84313725485,2016.0,
3_5_00000000000000000005,6.0,Al-Nasiriya,108585.52549019604,2016.0,
3_5_00000000000000000008,6.0,Al-Rifai,10404.039215686274,2016.0,
3_5_0000000000000000000f,6.0,Al-Shatra,35691.79607843137,2016.0,
3_5_00000000000000000028,6.0,Al-Chibayish,321932.17254901974,2016.0,
3_5_0000000000000000005f,6.0,Suq Al-Shoyokh,101367.31764705888,2016.0,
3_5_00000000000000000004,6.0,Al-Namaniya,160885.9490196078,2016.0,
3_5_00000000000000000013,6.0,Al-Suwaira,31175.81176470588,2016.0,
3_5_0000000000000000001a,6.0,Badra,13285.133333333339,2016.0,
3_5_0000000000000000002d,6.0,Al-Hai,11989.094117647059,2016.0,
3_5_0000000000000000003c,6.0,Al-Kut,235952.77254901963,2016.0,
3_6_00000000000000000007,7.0,Al-Ramadi,628245.0117647055,2016.0,
3_6_0000000000000000000b,7.0,Al-Rutba,6058.0,2016.0,
3_6_00000000000000000018,7.0,Ana,156465.58039215664,2016.0,
3_6_0000000000000000002b,7.0,Al-Falluja,164489.02352941176,2016.0,
3_6_00000000000000000037,7.0,Al-Kaim,18924.027450980393,2016.0,
3_6_0000000000000000004a,7.0,Haditha,312596.32941176475,2016.0,
3_6_0000000000000000004c,7.0,Heet,485090.38039215654,2016.0,
3_6_00000000000000000006,7.0,Al-Qurna,103611.51372549012,2016.0,
3_6_00000000000000000016,7.0,Al-Zubair,14229.31372549021,2016.0,
3_6_00000000000000000020,7.0,Abu Al-Khaseeb,75381.47843137264,2016.0,
3_6_00000000000000000027,7.0,Al-Basrah,116006.43921568626,2016.0,
3_6_0000000000000000002c,7.0,Al-Faw,423395.58431372454,2016.0,
3_6_00000000000000000043,7.0,Al-Midaina,66354.32549019618,2016.0,
3_6_0000000000000000005c,7.0,Shat Al-Arab,48131.090196078585,2016.0,
3_6_0000000000000000000a,7.0,Al-Rumaitha,6160.682352941177,2016.0,
3_6_0000000000000000000c,7.0,Al-Salman,2792.8980392156864,2016.0,
3_6_0000000000000000000d,7.0,Al-Samawa,5109.843137254902,2016.0,
3_6_0000000000000000003a,7.0,Al-Khidhir,7216.686274509804,2016.0,
3_6_00000000000000000003,7.0,Al-Najaf,109393.0862745098,2016.0,
3_6_0000000000000000003b,7.0,Al-Kufa,8745.050980392161,2016.0,
3_6_00000000000000000041,7.0,Al-Manathera,15260.792156862744,2016.0,
3_6_0000000000000000000e,7.0,Al-Shamiya,4123.105882352941,2016.0,
3_6_00000000000000000021,7.0,Afaq,58473.26274509802,2016.0,
3_6_0000000000000000002a,7.0,Al-Diwaniya,688.0,2016.0,
3_6_0000000000000000002f,7.0,Al-Hamza,7105.490196078432,2016.0,
3_6_00000000000000000012,7.0,Al-Sulaymaniyah,406.0,2016.0,
3_6_0000000000000000001f,7.0,Chamchamal,1060.3058823529411,2016.0,
3_6_00000000000000000045,7.0,Derbendikhan,81946.78823529415,2016.0,
3_6_00000000000000000047,7.0,Dokan,119361.82352941182,2016.0,
3_6_0000000000000000004b,7.0,Halabcha,51057.61568627447,2016.0,
3_6_0000000000000000004d,7.0,Kalar,14519.960784313727,2016.0,
3_6_00000000000000000054,7.0,Panjwin,49.0,2016.0,
3_6_00000000000000000055,7.0,Pshdar,16768.19607843138,2016.0,
3_6_00000000000000000057,7.0,Rania,193455.21568627428,2016.0,
3_6_0000000000000000005b,7.0,Sharbazher,412.69803921568626,2016.0,
3_6_00000000000000000002,7.0,Al-Mussyab,51330.14901960786,2016.0,
3_6_00000000000000000030,7.0,Al-Hashimiya,2025.0,2016.0,
3_6_00000000000000000033,7.0,Al-Hilla,9392.505882352942,2016.0,
3_6_0000000000000000003e,7.0,Al-Mahaweel,29259.035294117668,2016.0,
3_6_00000000000000000009,7.0,Al-Risafa,5779.709803921569,2016.0,
3_6_00000000000000000014,7.0,Al-Thawra,647.5450980392156,2016.0,
3_6_00000000000000000023,7.0,Al-Adhamiya,3535.745098039215,2016.0,
3_6_00000000000000000035,7.0,Al-Kadhmiyah,45210.37254901961,2016.0,
3_6_00000000000000000038,7.0,Al-Karkh,7664.011764705878,2016.0,
3_6_0000000000000000003d,7.0,Al-Mada'in,35502.25490196081,2016.0,
3_6_0000000000000000003f,7.0,Al-Mahmoudiya,11951.235294117647,2016.0,
3_6_00000000000000000024,7.0,Al-Amadiya,2757.286274509804,2016.0,
3_6_00000000000000000048,7.0,Duhok,3132.823529411765,2016.0,
3_6_0000000000000000005e,7.0,Sumail,20843.04705882359,2016.0,
3_6_00000000000000000064,7.0,Zakho,1703.2196078431373,2016.0,
3_6_00000000000000000001,7.0,Al-Muqdadiya,1256.4235294117648,2016.0,
3_6_0000000000000000001c,7.0,Baladruz,1842.0,2016.0,
3_6_0000000000000000001d,7.0,Baquba,1781.4235294117648,2016.0,
3_6_00000000000000000039,7.0,Al-Khalis,18603.90196078431,2016.0,
3_6_0000000000000000004f,7.0,Khanaqin,373810.0117647057,2016.0,
3_6_00000000000000000050,7.0,Kifri,58813.254901960645,2016.0,
3_6_00000000000000000015,7.0,Al-Zibar,1946.650980392157,2016.0,
3_6_00000000000000000049,7.0,Erbil,1550.698039215686,2016.0,
3_6_00000000000000000052,7.0,Koysinjaq,8486.349019607844,2016.0,
3_6_00000000000000000053,7.0,Makhmour,962.5019607843137,2016.0,
3_6_00000000000000000058,7.0,Rawanduz,2394.972549019608,2016.0,
3_6_0000000000000000005a,7.0,Shaqlawa,37.48235294117647,2016.0,
3_6_00000000000000000022,7.0,Ain Al-Tamur,260942.98431372552,2016.0,
3_6_00000000000000000034,7.0,Al-Hindiya,4943.521568627451,2016.0,
3_6_0000000000000000004e,7.0,Kerbela,75732.27058823529,2016.0,
3_6_00000000000000000032,7.0,Al-Hawiga,7905.662745098039,2016.0,
3_6_00000000000000000044,7.0,Daquq,18655.207843137257,2016.0,
3_6_00000000000000000046,7.0,Dibis,6502.372549019608,2016.0,
3_6_00000000000000000051,7.0,Kirkuk,6029.964705882353,2016.0,
3_6_00000000000000000017,7.0,Ali Al-Gharbi,37757.00784313725,2016.0,
3_6_00000000000000000025,7.0,Al-Amara,4558.5921568627455,2016.0,
3_6_00000000000000000036,7.0,Al-Kahla,251994.6235294117,2016.0,
3_6_00000000000000000040,7.0,Al-Maimouna,126486.14509803921,2016.0,
3_6_00000000000000000042,7.0,Al-Mejar Al-Kabir,167348.7098039217,2016.0,
3_6_00000000000000000056,7.0,Qalat Saleh,3133.9137254901957,2016.0,
3_6_00000000000000000000,7.0,Al-Mosul,20166.321568627453,2016.0,
3_6_00000000000000000010,7.0,Al-Shikhan,340.921568627451,2016.0,
3_6_00000000000000000019,7.0,Aqra,22166.92156862745,2016.0,
3_6_00000000000000000026,7.0,Al-Baaj,0.0,2016.0,
3_6_0000000000000000002e,7.0,Al-Hamdaniya,22229.356862745102,2016.0,
3_6_00000000000000000031,7.0,Al-Hatra,0.0,2016.0,
3_6_0000000000000000005d,7.0,Sinjar,0.0,2016.0,
3_6_00000000000000000060,7.0,Telafar,228365.65490196057,2016.0,
3_6_00000000000000000062,7.0,Tilkaef,126195.65098039203,2016.0,
3_6_00000000000000000011,7.0,Al-Shirqat,12968.00392156863,2016.0,
3_6_0000000000000000001b,7.0,Balad,810138.9607843126,2016.0,
3_6_0000000000000000001e,7.0,Beygee,24905.592156862753,2016.0,
3_6_00000000000000000029,7.0,Al-Daur,3770.184313725488,2016.0,
3_6_00000000000000000059,7.0,Samarra,706271.1333333328,2016.0,
3_6_00000000000000000061,7.0,Tikrit,13830.286274509805,2016.0,
3_6_00000000000000000063,7.0,Tooz Khurmato,73896.34901960779,2016.0,
3_6_00000000000000000005,7.0,Al-Nasiriya,90565.76470588236,2016.0,
3_6_00000000000000000008,7.0,Al-Rifai,6535.729411764706,2016.0,
3_6_0000000000000000000f,7.0,Al-Shatra,21081.207843137257,2016.0,
3_6_00000000000000000028,7.0,Al-Chibayish,275795.56078431377,2016.0,
3_6_0000000000000000005f,7.0,Suq Al-Shoyokh,86025.60392156869,2016.0,
3_6_00000000000000000004,7.0,Al-Namaniya,160888.3058823529,2016.0,
3_6_00000000000000000013,7.0,Al-Suwaira,36638.41176470588,2016.0,
3_6_0000000000000000001a,7.0,Badra,2113.2549019607836,2016.0,
3_6_0000000000000000002d,7.0,Al-Hai,8593.03137254902,2016.0,
3_6_0000000000000000003c,7.0,Al-Kut,149880.94117647057,2016.0,
3_7_00000000000000000007,8.0,Al-Ramadi,632984.2980392154,2016.0,
3_7_0000000000000000000b,8.0,Al-Rutba,4542.0,2016.0,
3_7_00000000000000000018,8.0,Ana,140517.71764705857,2016.0,
3_7_0000000000000000002b,8.0,Al-Falluja,161798.11764705877,2016.0,
3_7_00000000000000000037,8.0,Al-Kaim,19497.266666666666,2016.0,
3_7_0000000000000000004a,8.0,Haditha,300515.87450980395,2016.0,
3_7_0000000000000000004c,8.0,Heet,480444.03137254866,2016.0,
3_7_00000000000000000006,8.0,Al-Qurna,162934.2705882352,2016.0,
3_7_00000000000000000016,8.0,Al-Zubair,14196.78823529413,2016.0,
3_7_00000000000000000020,8.0,Abu Al-Khaseeb,76117.49803921577,2016.0,
3_7_00000000000000000027,8.0,Al-Basrah,158670.7450980392,2016.0,
3_7_0000000000000000002c,8.0,Al-Faw,409379.63529411674,2016.0,
3_7_00000000000000000043,8.0,Al-Midaina,74316.76470588232,2016.0,
3_7_0000000000000000005c,8.0,Shat Al-Arab,50992.22745098054,2016.0,
3_7_0000000000000000000a,8.0,Al-Rumaitha,6145.254901960784,2016.0,
3_7_0000000000000000000c,8.0,Al-Salman,2204.372549019608,2016.0,
3_7_0000000000000000000d,8.0,Al-Samawa,5439.788235294118,2016.0,
3_7_0000000000000000003a,8.0,Al-Khidhir,7493.517647058823,2016.0,
3_7_00000000000000000003,8.0,Al-Najaf,104898.66666666667,2016.0,
3_7_0000000000000000003b,8.0,Al-Kufa,6377.23137254902,2016.0,
3_7_00000000000000000041,8.0,Al-Manathera,5218.8196078431365,2016.0,
3_7_0000000000000000000e,8.0,Al-Shamiya,3081.0196078431372,2016.0,
3_7_00000000000000000021,8.0,Afaq,59316.23137254901,2016.0,
3_7_0000000000000000002a,8.0,Al-Diwaniya,672.9686274509804,2016.0,
3_7_0000000000000000002f,8.0,Al-Hamza,7502.619607843138,2016.0,
3_7_00000000000000000012,8.0,Al-Sulaymaniyah,613.0,2016.0,
3_7_0000000000000000001f,8.0,Chamchamal,1316.6470588235293,2016.0,
3_7_00000000000000000045,8.0,Derbendikhan,78735.768627451,2016.0,
3_7_00000000000000000047,8.0,Dokan,116757.55686274516,2016.0,
3_7_0000000000000000004b,8.0,Halabcha,38291.45882352945,2016.0,
3_7_0000000000000000004d,8.0,Kalar,18929.427450980398,2016.0,
3_7_00000000000000000054,8.0,Panjwin,56.0,2016.0,
3_7_00000000000000000055,8.0,Pshdar,14613.200000000004,2016.0,
3_7_00000000000000000057,8.0,Rania,184653.4862745097,2016.0,
3_7_0000000000000000005b,8.0,Sharbazher,554.2,2016.0,
3_7_00000000000000000002,8.0,Al-Mussyab,52947.47843137256,2016.0,
3_7_00000000000000000030,8.0,Al-Hashimiya,2746.592156862745,2016.0,
3_7_00000000000000000033,8.0,Al-Hilla,9103.96862745098,2016.0,
3_7_0000000000000000003e,8.0,Al-Mahaweel,31893.678431372573,2016.0,
3_7_00000000000000000009,8.0,Al-Risafa,6067.400000000001,2016.0,
3_7_00000000000000000014,8.0,Al-Thawra,699.4980392156863,2016.0,
3_7_00000000000000000023,8.0,Al-Adhamiya,3748.4784313725486,2016.0,
3_7_00000000000000000035,8.0,Al-Kadhmiyah,52673.14901960784,2016.0,
3_7_00000000000000000038,8.0,Al-Karkh,8315.02745098039,2016.0,
3_7_0000000000000000003d,8.0,Al-Mada'in,38344.2666666667,2016.0,
3_7_0000000000000000003f,8.0,Al-Mahmoudiya,14228.996078431372,2016.0,
3_7_00000000000000000024,8.0,Al-Amadiya,2278.0392156862745,2016.0,
3_7_00000000000000000048,8.0,Duhok,3175.3058823529414,2016.0,
3_7_0000000000000000005e,8.0,Sumail,19348.525490196138,2016.0,
3_7_00000000000000000064,8.0,Zakho,1570.6666666666667,2016.0,
3_7_00000000000000000001,8.0,Al-Muqdadiya,889.7333333333333,2016.0,
3_7_0000000000000000001c,8.0,Baladruz,4134.0,2016.0,
3_7_0000000000000000001d,8.0,Baquba,2542.6,2016.0,
3_7_00000000000000000039,8.0,Al-Khalis,21137.831372549015,2016.0,
3_7_0000000000000000004f,8.0,Khanaqin,378408.88627450966,2016.0,
3_7_00000000000000000050,8.0,Kifri,59696.03137254888,2016.0,
3_7_00000000000000000015,8.0,Al-Zibar,1608.894117647059,2016.0,
3_7_00000000000000000049,8.0,Erbil,1876.5882352941173,2016.0,
3_7_00000000000000000052,8.0,Koysinjaq,10007.003921568627,2016.0,
3_7_00000000000000000053,8.0,Makhmour,931.2549019607843,2016.0,
3_7_00000000000000000058,8.0,Rawanduz,2031.772549019608,2016.0,
3_7_0000000000000000005a,8.0,Shaqlawa,18.423529411764704,2016.0,
3_7_00000000000000000022,8.0,Ain Al-Tamur,250350.2431372549,2016.0,
3_7_00000000000000000034,8.0,Al-Hindiya,4833.537254901961,2016.0,
3_7_0000000000000000004e,8.0,Kerbela,75776.25490196077,2016.0,
3_7_00000000000000000032,8.0,Al-Hawiga,10207.674509803921,2016.0,
3_7_00000000000000000044,8.0,Daquq,17254.290196078433,2016.0,
3_7_00000000000000000046,8.0,Dibis,9530.329411764707,2016.0,
3_7_00000000000000000051,8.0,Kirkuk,7260.290196078431,2016.0,
3_7_00000000000000000017,8.0,Ali Al-Gharbi,45795.39607843137,2016.0,
3_7_00000000000000000025,8.0,Al-Amara,6246.411764705882,2016.0,
3_7_00000000000000000036,8.0,Al-Kahla,263022.47843137255,2016.0,
3_7_00000000000000000040,8.0,Al-Maimouna,83240.89803921568,2016.0,
3_7_00000000000000000042,8.0,Al-Mejar Al-Kabir,154731.66666666674,2016.0,
3_7_00000000000000000056,8.0,Qalat Saleh,4893.415686274512,2016.0,
3_7_00000000000000000000,8.0,Al-Mosul,18863.423529411768,2016.0,
3_7_00000000000000000010,8.0,Al-Shikhan,315.30980392156863,2016.0,
3_7_00000000000000000019,8.0,Aqra,18310.243137254904,2016.0,
3_7_00000000000000000026,8.0,Al-Baaj,0.0,2016.0,
3_7_0000000000000000002e,8.0,Al-Hamdaniya,19973.039215686276,2016.0,
3_7_00000000000000000031,8.0,Al-Hatra,0.0,2016.0,
3_7_0000000000000000005d,8.0,Sinjar,0.0,2016.0,
3_7_00000000000000000060,8.0,Telafar,212271.4431372547,2016.0,
3_7_00000000000000000062,8.0,Tilkaef,121478.08235294104,2016.0,
3_7_00000000000000000011,8.0,Al-Shirqat,12040.690196078433,2016.0,
3_7_0000000000000000001b,8.0,Balad,810883.4666666655,2016.0,
3_7_0000000000000000001e,8.0,Beygee,25208.55294117648,2016.0,
3_7_00000000000000000029,8.0,Al-Daur,3283.6509803921554,2016.0,
3_7_00000000000000000059,8.0,Samarra,695353.2039215681,2016.0,
3_7_00000000000000000061,8.0,Tikrit,13865.823529411768,2016.0,
3_7_00000000000000000063,8.0,Tooz Khurmato,70518.33333333327,2016.0,
3_7_00000000000000000005,8.0,Al-Nasiriya,91716.25882352941,2016.0,
3_7_00000000000000000008,8.0,Al-Rifai,5371.980392156863,2016.0,
3_7_0000000000000000000f,8.0,Al-Shatra,11017.258823529412,2016.0,
3_7_00000000000000000028,8.0,Al-Chibayish,267689.1411764706,2016.0,
3_7_0000000000000000005f,8.0,Suq Al-Shoyokh,88410.45098039221,2016.0,
3_7_00000000000000000004,8.0,Al-Namaniya,159947.8745098039,2016.0,
3_7_00000000000000000013,8.0,Al-Suwaira,38002.23921568628,2016.0,
3_7_0000000000000000001a,8.0,Badra,592.9254901960785,2016.0,
3_7_0000000000000000002d,8.0,Al-Hai,7726.125490196078,2016.0,
3_7_0000000000000000003c,8.0,Al-Kut,33017.26274509804,2016.0,
3_8_00000000000000000007,9.0,Al-Ramadi,653283.6823529409,2016.0,
3_8_0000000000000000000b,9.0,Al-Rutba,4046.0,2016.0,
3_8_00000000000000000018,9.0,Ana,134377.89411764688,2016.0,
3_8_0000000000000000002b,9.0,Al-Falluja,162557.13333333333,2016.0,
3_8_00000000000000000037,9.0,Al-Kaim,21477.882352941175,2016.0,
3_8_0000000000000000004a,9.0,Haditha,296604.5882352941,2016.0,
3_8_0000000000000000004c,9.0,Heet,475481.21568627417,2016.0,
3_8_00000000000000000006,9.0,Al-Qurna,150756.34509803908,2016.0,
3_8_00000000000000000016,9.0,Al-Zubair,14524.121568627465,2016.0,
3_8_00000000000000000020,9.0,Abu Al-Khaseeb,66743.28627450988,2016.0,
3_8_00000000000000000027,9.0,Al-Basrah,150476.08627450978,2016.0,
3_8_0000000000000000002c,9.0,Al-Faw,404156.7647058815,2016.0,
3_8_00000000000000000043,9.0,Al-Midaina,71292.70980392156,2016.0,
3_8_0000000000000000005c,9.0,Shat Al-Arab,50569.67843137268,2016.0,
3_8_0000000000000000000a,9.0,Al-Rumaitha,7291.01568627451,2016.0,
